panel_id,voltage,current,panel_temp,dust_index,efficiency,temperature,humidity,cloudcover,precip,wind_speed,GHI (kWh/m²/day),DNI (kWh/m²/day),DHI (% of GHI),Snowfall (mm/year),Quarter1-Cloud cover,Quarter1-Sunshine duration,Quarter1-Ambient temperature,Quarter1-Relative humidity,Quarter1-Precipitation,Quarter2-Cloud cover,Quarter2-Sunshine duration,Quarter2-Ambient temperature,Quarter2-Relative humidity,Quarter2-Precipitation,Quarter3-Cloud cover,Quarter3-Sunshine duration,Quarter3-Ambient temperature,Quarter3-Relative humidity,Quarter3-Precipitation,Quarter4-Cloud cover,Quarter4-Sunshine duration,Quarter4-Ambient temperature,Quarter4-Relative humidity,Quarter4-Precipitation,YearlyCloud cover,Sunshine duration,Ambient temperature,Relative humidity,Precipitation,Label (Yes/No),irradiance
13,35.843635047752194,8.94106655145193,49.36584646190794,0.9340437926474934,0.015675020600947758,19,36,75,0.0,4,4.046,5.364,22.07,79.0,17.75,7.57,25.25,36.53,322.69,28.95,10.8,26.61,58.65,124.75,43.26,7.65,25.92,30.7,178.32,22.73,7.6,34.34,28.0,295.25,28.17,8.41,28.03,38.47,921.01,Yes,22.20597241862461
3,34.18097975593225,7.976382020581544,43.06473486883136,0.6820768180511428,0.2667816789322308,21,53,50,0.0,5,3.179,3.937,38.16,191.9,93.46,1.2,29.87,71.03,382.12,72.58,3.94,2.12,92.92,423.28,76.69,1.85,32.61,94.12,399.78,59.63,5.36,15.78,84.3,438.01,75.59,3.09,20.1,85.59,1643.19,No,305.61249780139394
12,36.75506399686339,9.216165776782256,43.54808504174601,0.6652813932565596,0.27466972622258057,17,36,97,0.0,4,1.941,2.86,44.82,430.3,72.85,4.89,10.57,87.26,453.18,69.27,5.15,5.8,94.31,481.08,51.72,0.66,32.29,77.86,620.3,84.96,2.07,18.75,82.11,730.26,69.7,3.19,16.85,85.38,2284.82,No,309.08516737065014
3,35.84357605373083,8.437952262979756,59.110001249191995,0.4261583251452769,0.30890300965701983,25,48,0,0.0,14,6.043,6.326,15.95,45.0,23.5,11.22,16.67,30.56,282.18,12.05,8.96,23.84,36.72,147.96,31.2,6.97,26.44,60.27,285.06,16.16,6.9,20.36,38.05,153.17,20.73,8.51,21.83,41.4,868.37,Yes,409.4933397092647
10,40.49768372106803,7.998485497051954,50.39325972979863,0.8450487128674307,0.13590070140943808,23,13,100,0.0,4,4.343,5.346,16.46,55.3,35.95,8.34,24.97,63.78,40.71,41.67,7.02,15.73,29.28,286.89,26.21,11.24,25.49,21.11,268.77,14.41,10.74,18.36,37.27,285.48,29.56,9.34,21.14,37.86,881.85,Yes,159.90602647621196
17,30.40916259221064,7.847270055019844,50.75064339196816,0.7136721870094871,0.4435889558555731,26,89,25,0.2,10,2.39,1.877,36.93,111.7,75.12,5.38,34.77,70.86,705.47,72.62,1.15,32.62,79.69,469.99,58.07,2.92,-0.33,93.57,551.5,72.35,0.01,35.89,84.79,539.96,69.54,2.36,25.74,82.23,2266.92,No,668.8309058317643
2,34.63269203075781,8.482712760556138,37.69857046970594,0.2831832717810161,0.14670147386690996,23,13,100,0.0,4,2.94,3.058,53.8,394.6,78.46,4.02,32.3,73.99,450.17,84.43,5.1,15.46,99.4,456.03,70.83,2.27,41.51,78.56,551.55,59.36,3.13,37.87,79.12,679.05,73.27,3.63,31.78,82.77,2136.8,No,183.20186522515692
17,32.274492465463425,7.58646874119067,41.4640566035327,0.599578660025048,0.933943924584116,26,45,0,0.0,13,3.877,2.428,30.84,209.6,61.95,2.99,9.58,85.48,625.99,88.86,4.26,5.28,73.48,578.42,59.95,0.51,21.35,79.8,658.56,65.71,5.87,32.93,71.73,565.83,69.12,3.41,17.28,77.62,2428.8,No,1033.734823225589
16,36.81232236631713,7.1474274112535,45.3734081972712,0.4301939546012656,0.8997082424903605,24,18,11,0.0,4,2.38,3.531,31.12,453.1,56.07,1.01,18.89,98.36,498.58,82.91,3.53,2.48,77.45,723.81,59.24,4.17,43.23,73.59,524.69,61.2,1.33,0.95,89.49,654.88,64.86,2.51,16.39,84.72,2401.96,No,959.2211136806799
2,30.148484329863365,8.609909122654644,39.99431221057425,0.006590162829713,0.005981500350123002,21,53,50,0.0,4,6.317,4.835,18.28,40.1,38.24,9.39,33.51,21.27,265.57,23.21,7.08,25.21,45.25,51.38,18.08,8.45,23.18,35.88,55.7,10.17,11.82,33.87,44.18,373.14,22.42,9.18,28.94,36.65,745.79,Yes,7.730342483099841
6,36.03893813067466,7.855512158555571,53.00198649444647,0.8076234315017974,0.6371628456761758,29,26,0,0.0,8,2.287,3.429,54.41,103.5,50.36,0.88,38.63,84.08,743.59,94.37,5.34,1.42,84.26,747.6,57.45,3.45,12.21,81.64,709.05,79.4,4.55,28.66,85.87,671.89,70.4,3.56,20.23,83.96,2872.13,No,933.655567779839
10,33.10985470595497,8.033567648069006,52.05156153295323,0.1228303489197008,0.1522819137909268,19,33,100,0.0,6,4.056,4.282,21.09,82.1,21.41,7.44,30.74,22.82,138.52,30.23,9.36,29.57,37.74,229.76,33.42,9.29,27.81,32.97,31.74,14.77,7.35,25.0,62.02,262.99,24.96,8.36,28.28,38.89,663.01,Yes,165.86409608700262
10,32.79751440163696,9.089379836154608,42.33227331307973,0.5099545060026142,0.8497064274003152,20,28,32,0.0,5,6.315,5.997,24.82,80.7,10.41,7.73,15.61,24.71,82.07,30.14,11.09,32.24,50.81,348.07,30.0,11.33,24.08,33.86,343.65,25.52,9.02,21.58,53.14,373.14,24.02,9.79,23.38,40.63,1146.93,Yes,920.808312061971
8,30.66050538937794,7.886123392264259,53.91959303303742,0.3362261930848156,0.49625721739576173,14,52,7,0.0,4,5.839,5.659,16.13,72.1,30.01,11.36,33.4,22.76,307.74,11.51,8.2,25.85,27.41,279.87,10.33,7.01,26.62,55.72,343.74,38.22,10.03,22.89,20.06,45.06,22.52,9.15,27.19,31.49,976.41,Yes,551.4644449890466
1,33.60477216139698,8.01503392554179,44.97873951640029,0.3420890412006775,0.34040392508236106,19,35,97,0.0,4,5.987,5.573,20.2,97.1,37.82,11.67,21.33,36.69,320.52,15.99,11.68,25.15,66.32,126.3,38.64,8.9,27.54,45.22,362.67,37.68,7.51,33.19,34.7,139.35,32.53,9.94,26.8,45.73,948.84,Yes,380.1523181635723
13,38.25350159087278,7.400350488549068,57.94694858694525,0.477364883413808,0.648745998268076,27,39,0,0.0,6,5.791,6.495,18.49,83.3,37.91,10.15,21.52,59.28,337.64,18.74,9.75,22.84,69.48,179.56,19.13,8.29,28.08,23.8,226.35,47.25,11.1,16.35,69.67,262.02,30.76,9.82,22.2,55.56,1005.57,Yes,905.4832334468839
9,34.924433949411565,8.430739933981851,45.72343065262518,0.997023104019745,0.1804221295240333,19,68,0,0.0,4,5.17,4.534,24.35,79.7,12.23,11.99,28.9,28.01,88.94,37.7,10.68,19.78,32.85,115.17,33.92,7.03,17.08,53.94,292.16,30.04,8.18,23.64,39.42,359.99,28.47,9.47,22.35,38.56,856.26,Yes,298.3258615359676
10,36.883041253623425,8.349827912680087,47.88096375164211,0.4083796806314758,0.48414740728653594,26,89,25,0.2,10,2.161,1.843,38.35,494.7,58.05,4.99,27.59,70.47,729.33,98.55,5.55,20.09,76.61,521.72,80.71,2.27,30.41,93.87,453.52,70.25,5.75,7.49,80.39,388.37,76.89,4.64,21.4,80.33,2092.94,No,533.0110294940881
15,39.993925465898826,8.900775131790558,51.999517205847795,0.1823292298165724,0.9953104711515134,23,28,0,0.0,7,4.589,6.331,23.6,71.0,29.29,9.12,34.5,68.29,80.73,42.44,7.18,19.27,53.8,151.88,47.26,6.53,25.23,65.93,339.04,16.26,8.2,27.38,27.97,363.01,33.81,7.76,26.6,54.0,934.66,Yes,1190.5627673742993
5,35.79126675446773,7.420871162993124,51.38816674903904,0.6136063380493689,0.9181188754160176,23,28,0,0.0,7,2.37,2.516,58.06,270.2,79.31,5.53,20.92,77.54,517.88,68.78,4.29,9.81,91.91,708.47,66.8,0.81,26.93,80.83,575.24,81.71,2.45,41.23,81.99,490.27,74.15,3.27,24.72,83.07,2291.86,No,1029.0367293023085
16,33.32360128381298,7.542183030409815,47.55366033067947,0.2362877080395212,0.033542919866976474,17,36,97,0.0,4,3.798,3.051,54.99,148.6,60.53,5.82,39.37,77.06,607.87,68.13,2.81,38.04,92.07,464.42,65.8,1.74,34.03,84.7,731.52,90.83,1.27,34.3,85.18,470.14,71.32,2.91,36.44,84.75,2273.95,No,37.50572748837837
13,36.40175664554837,8.792137399145469,44.29429840278082,0.1055491367129504,0.764481816596472,29,26,0,0.0,8,5.427,6.21,15.17,40.5,47.05,8.12,24.17,69.08,74.75,12.61,11.16,32.37,43.6,192.83,43.43,10.43,20.3,20.84,179.89,44.36,11.38,34.12,63.98,217.52,36.86,10.27,27.74,49.38,664.99,Yes,847.6463961719953
18,33.36711156105712,8.252213003362863,47.5706634999656,0.0501741720659291,0.3343205150034577,21,25,15,0.0,4,3.413,2.035,43.64,138.3,80.96,5.66,31.14,76.44,739.18,65.35,2.62,19.91,99.72,400.83,84.84,2.17,-1.08,98.05,596.2,87.68,1.44,33.08,94.85,536.56,79.71,2.97,20.76,92.26,2272.77,No,371.1524752252532
11,33.48673195010849,7.0937818738073055,40.919079140619424,0.0228812740196838,0.006975201789226057,22,21,11,0.0,5,5.482,4.896,15.21,9.7,21.62,9.96,16.97,48.03,44.96,18.46,7.03,16.34,53.57,173.78,43.24,6.59,17.89,35.32,287.2,22.23,8.45,21.03,24.01,352.29,26.39,8.01,18.06,40.23,858.23,Yes,7.733553258673576
9,30.440321601143047,9.3065540677345,45.76066859432058,0.4311646483110637,0.3541303005136355,25,48,0,0.0,14,1.602,1.537,39.88,336.3,63.9,1.56,28.92,88.05,437.68,94.23,4.08,13.13,90.51,417.24,73.41,1.01,-2.93,80.15,431.53,81.68,4.04,2.43,70.74,672.3,78.31,2.67,10.39,82.36,1958.75,No,484.1771628323995
16,37.77877247325318,6.301549431599749,39.453462337510025,0.4267257798733936,0.2300432226547366,27,39,0,0.0,6,3.45,2.194,25.02,123.3,77.65,1.71,4.65,71.49,703.46,80.01,0.64,33.32,92.67,483.53,59.42,4.88,11.48,95.42,391.37,74.96,1.08,28.6,99.92,529.69,73.01,2.08,19.51,89.88,2108.05,No,281.70530606996556
2,33.84199227305168,8.784284753263751,36.095591799598495,0.1855454000779529,0.8665122286914188,30,35,0,0.0,9,2.846,2.489,39.55,357.3,83.1,0.93,19.98,93.71,541.23,58.29,1.88,5.62,73.77,516.59,77.05,0.44,25.19,99.79,736.55,91.46,1.6,-3.88,95.01,395.9,77.47,1.21,11.73,90.57,2190.27,No,982.6431246245659
2,35.54629473744759,6.734787964001804,45.25213382069722,0.7840190537712093,0.30583746039632487,27,25,0,0.0,10,5.457,4.129,18.37,75.3,21.77,10.58,29.91,32.29,273.31,39.91,8.38,19.21,46.06,345.52,35.58,7.04,28.66,41.36,221.82,39.36,9.09,31.28,56.11,230.65,34.16,8.77,27.26,43.96,1071.3,Yes,404.7967306149186
12,31.892114214180083,9.885788516485526,51.31138945335836,0.1292706279198787,0.8011916647189644,17,50,6,0.0,4,4.224,5.232,24.01,87.7,11.87,7.82,23.87,28.61,273.75,17.38,8.08,28.27,44.1,276.96,48.45,6.7,29.19,31.52,155.43,11.31,6.82,21.4,37.1,337.34,22.25,7.36,25.68,35.33,1043.48,Yes,951.3212385693081
8,36.307842889146414,6.4554002730943765,49.629023207980296,0.9153171926393024,0.00030233458353266806,21,53,50,0.0,4,2.241,2.993,54.58,254.2,95.74,1.47,29.68,92.07,477.74,51.35,2.19,-2.74,97.02,732.57,86.77,4.36,7.04,72.22,675.79,77.96,4.09,33.98,82.28,429.2,77.96,3.03,16.99,85.9,2315.3,No,0.46639229114034064
9,32.714176285594746,9.152250651872748,44.59043852137196,0.5875759776432724,0.10003401358593368,19,33,100,0.0,6,3.398,3.657,58.31,278.3,70.83,2.76,27.99,93.26,701.45,72.81,2.18,44.17,76.96,458.25,85.77,1.08,14.97,78.77,438.27,78.99,2.24,18.11,75.88,662.95,77.1,2.06,26.31,81.22,2260.92,No,110.8148940094029
12,34.574873834894525,7.918365639988756,53.734948490877485,0.0276163761049296,0.20548490236726807,30,35,0,0.0,18,5.502,5.705,24.94,23.2,34.96,8.76,15.79,20.72,44.71,35.96,9.4,26.07,21.59,175.99,46.98,8.39,27.5,58.99,293.97,30.77,11.15,22.83,64.43,90.09,37.17,9.43,23.05,41.43,604.76,Yes,289.3982571693143
9,37.63347809371738,7.633397430161256,42.15469304576713,0.9629726257427166,0.06206167295688592,19,33,97,0.0,4,4.249,6.043,15.87,29.2,11.83,10.69,15.79,35.42,214.99,26.38,7.69,20.5,59.89,365.24,23.92,6.23,15.73,57.96,207.14,41.34,10.18,33.15,64.29,295.62,25.87,8.7,21.29,54.39,1082.99,Yes,89.97014748362896
10,37.372277936697586,8.185396656467761,35.410836691009884,0.3079412595458536,0.07716598868848334,29,26,0,0.0,8,1.884,3.099,26.49,251.6,90.38,1.77,41.57,98.67,680.93,99.38,3.18,23.46,95.09,559.8,70.34,3.69,27.88,92.53,625.58,87.29,4.05,19.02,74.05,669.54,86.85,3.17,27.98,90.08,2535.85,No,81.82394371855524
2,34.93390978244918,8.631900339157813,34.08949352899519,0.4499749595778534,0.20770617302160516,27,39,0,0.0,6,6.46,4.05,21.99,25.3,11.62,8.42,33.7,20.59,220.46,30.06,11.24,16.68,54.08,255.04,36.76,11.65,31.46,22.1,176.66,25.92,7.86,24.03,39.21,162.13,26.09,9.79,26.47,34.0,814.29,Yes,224.54912449260206
16,29.695606901879845,7.095599497669131,39.09404529702142,0.2842686929945521,0.38425426220526254,16,82,50,0.0,4,2.552,3.5,53.13,123.9,70.61,4.15,16.12,86.36,597.92,57.56,2.47,-3.58,74.49,567.1,78.68,0.88,32.78,81.19,720.24,69.38,0.9,32.9,87.03,520.01,69.06,2.1,19.56,82.27,2405.27,No,433.32866451078354
7,43.97843171018192,7.184212274831427,49.08312371631114,0.7284212980337775,0.2605438400626529,23,36,0,0.0,8,2.693,2.467,31.24,280.0,71.09,0.79,1.56,89.43,639.97,97.06,0.52,0.89,71.55,574.59,81.14,2.42,34.9,90.6,744.69,56.89,0.35,8.74,70.57,724.73,76.54,1.02,11.52,80.54,2683.98,No,349.6332874052934
2,40.237576910819406,8.649604865112886,41.82598658266307,0.4856802207195386,0.38585294450052166,19,68,0,0.0,4,6.417,6.122,23.8,46.0,34.95,8.26,16.55,40.05,222.74,21.49,11.09,18.02,38.36,46.84,26.19,6.24,20.45,40.04,179.31,31.75,7.65,25.46,45.45,118.57,28.6,8.31,20.12,40.97,567.46,Yes,500.87373879497756
1,37.1680244746649,6.2926570463504,47.30479320928651,0.1323729594025026,0.18406494838157153,19,36,75,0.0,4,2.92,2.624,55.48,451.5,67.19,0.55,3.38,81.01,586.59,82.84,1.99,28.37,98.13,619.51,57.93,3.48,22.09,96.12,506.36,71.15,3.59,21.22,91.57,390.15,69.78,2.4,18.76,91.71,2102.61,No,214.81412179789749
19,32.740388655227086,7.415770906807914,53.23141691791989,0.1042039523594537,0.5842026484970485,21,53,50,0.0,4,2.325,3.542,59.8,436.3,67.31,4.27,21.7,93.6,432.41,81.91,4.64,33.06,98.91,396.9,67.29,2.86,10.49,79.29,441.05,90.65,5.45,-0.88,74.65,460.67,76.79,4.3,16.09,86.61,1731.03,No,683.2058414999178
4,34.65922351489411,11.04068695415944,39.49951518711097,0.7253754133245748,0.6653106630871332,20,27,20,0.0,4,3.371,2.383,51.26,420.3,57.57,3.97,38.14,79.7,405.12,51.36,0.66,-4.79,79.81,487.25,55.52,3.91,44.6,97.03,469.82,88.5,5.62,40.32,96.54,669.92,63.24,3.54,29.57,88.27,2032.11,No,934.2685669788519
2,33.36973871067045,7.031987035410719,47.39249865897945,0.2370814049312715,0.16800197653421137,17,36,97,0.0,4,6.151,6.339,22.85,65.3,27.34,6.67,29.19,69.64,276.29,10.67,8.98,27.29,54.48,269.9,32.32,7.34,33.84,54.83,88.82,22.89,11.53,32.75,40.26,14.37,23.3,8.63,30.77,54.8,649.38,Yes,189.88702548183733
14,38.79156781728916,9.147802791759752,47.69481536327861,0.1377933746384725,0.3645968487045904,17,83,0,0.0,4,1.501,1.649,40.14,483.3,94.54,5.96,15.84,71.4,489.73,83.79,0.81,10.0,71.68,553.11,60.45,0.55,15.56,80.54,576.57,87.45,0.68,34.56,70.79,541.16,81.56,2.0,18.99,73.6,2160.57,No,396.1871403787253
2,35.787508672555504,7.414049231286188,40.69631005763448,0.4994275969978428,0.10768086386907928,23,47,0,0.0,7,1.973,2.721,47.47,232.8,86.99,4.23,16.05,72.64,379.34,68.47,0.49,34.08,80.03,624.79,67.32,4.78,39.42,95.13,556.68,54.2,2.23,16.22,98.81,587.06,69.24,2.93,26.44,86.65,2147.87,No,128.16084480283635
15,32.6475084249205,8.509045144797144,51.771054626225414,0.802765287536304,0.7975816805273014,14,52,7,0.0,4,5.621,4.431,23.72,61.3,16.29,11.77,25.37,23.64,235.06,20.13,10.82,31.36,68.95,188.2,28.2,10.52,17.65,47.35,204.84,13.58,8.51,32.07,62.81,37.21,19.55,10.4,26.61,50.69,665.31,Yes,1088.0233659508467
12,33.58773470262565,8.654355690596217,43.561464722252616,0.2787827458731304,0.06522277101838714,26,32,0,0.0,6,2.515,2.836,58.39,145.3,60.39,5.78,42.87,75.31,429.42,71.05,0.3,27.75,72.32,396.76,74.26,5.75,16.34,80.69,749.23,76.6,2.25,14.29,75.85,567.08,70.57,3.52,25.31,76.04,2142.49,No,72.27233388035694
5,38.36356442770971,9.128956735182948,43.081235095434955,0.2764316117008077,0.185917088076342,21,53,50,0.0,4,4.86,6.27,24.45,0.6,28.57,6.15,33.17,45.92,28.1,14.41,8.3,33.8,54.65,325.36,24.66,6.26,34.49,20.86,355.37,24.75,6.06,28.78,69.03,362.11,23.1,6.69,32.56,47.61,1070.94,Yes,232.16721650325874
7,39.80029354046143,7.799746173187224,55.55806609208987,0.8338812602603769,0.20630076591495874,31,22,0,0.0,10,4.017,4.531,21.64,41.1,26.1,11.31,32.91,65.46,117.7,37.64,7.63,18.81,29.23,128.29,27.2,10.99,17.4,56.75,199.3,21.52,8.96,21.0,49.8,162.69,28.12,9.72,22.53,50.31,607.98,Yes,357.679441404005
10,39.584994690458736,9.988884638754854,47.61383371183359,0.1478337945687826,0.3140986330913856,17,50,6,0.0,4,2.552,3.5,53.13,123.9,70.61,4.15,16.12,86.36,597.92,57.56,2.47,-3.58,74.49,567.1,78.68,0.88,32.78,81.19,720.24,69.38,0.9,32.9,87.03,520.01,69.06,2.1,19.56,82.27,2405.27,No,368.333318546791
14,37.27109619516193,7.410663435414819,49.62645274842749,0.6167275917865472,0.05358981973182986,21,16,100,0.0,7,4.422,4.696,16.77,8.9,14.83,8.76,19.13,38.21,188.78,37.62,6.24,30.99,51.4,30.66,44.94,11.53,16.22,33.84,302.33,39.93,7.11,19.19,38.52,181.7,34.33,8.41,21.38,40.49,703.47,Yes,59.14326357806735
14,34.24212539359209,8.23422041359956,51.774464657609194,0.9550134829825856,0.6517963770576224,17,50,6,0.0,4,2.276,2.771,51.0,298.5,53.55,3.18,-3.79,80.45,554.26,82.23,3.04,2.6,97.97,618.86,65.85,5.8,39.13,74.3,620.79,78.0,1.16,6.67,86.91,495.48,69.91,3.3,11.15,84.91,2289.39,No,900.3223809898822
5,25.27545852401264,8.245276932217607,41.747630002703914,0.8413031495773076,0.06777449349352853,21,53,50,0.0,4,3.865,1.801,25.98,144.0,95.71,0.94,23.63,76.83,382.74,54.23,4.26,4.12,76.87,516.47,82.86,2.82,42.23,83.03,449.67,76.81,2.71,34.36,98.05,688.61,77.4,2.68,26.08,83.7,2037.49,No,95.54833233347159
18,35.89148007142467,6.878031880050584,51.249105485268394,0.0618152337797291,0.6280137515143772,25,49,0,0.0,14,5.227,4.542,16.7,0.0,38.73,6.67,19.88,34.89,210.14,25.92,10.05,16.11,26.2,187.2,23.48,7.77,16.34,64.79,259.43,14.86,6.39,34.5,54.06,156.55,25.75,7.72,21.71,44.98,813.32,Yes,761.8879909837954
14,34.9945137234677,7.714127745020879,42.49052942501165,0.3199108765616254,0.12116227681686387,26,32,0,0.0,6,4.682,4.424,19.84,70.2,19.09,6.02,21.86,68.44,260.61,26.05,7.16,22.12,28.49,39.86,46.27,11.99,18.28,22.73,123.65,28.47,7.23,21.03,30.04,290.35,29.97,8.1,20.82,37.42,714.47,Yes,148.61523204698096
2,35.41994628896406,8.161513499238408,42.27688305330852,0.1423744655926163,0.07546100178146352,14,45,7,0.0,4,2.365,2.541,52.91,164.8,80.96,3.03,10.25,91.83,581.7,73.87,4.01,35.11,99.18,611.01,93.72,0.01,21.51,76.44,410.32,76.6,4.48,15.61,90.1,558.64,81.29,2.88,20.62,89.39,2161.67,No,80.49526962108203
12,35.16169204109962,7.56787895687058,43.64000013845932,0.9492406376871396,0.2408994630432367,21,16,100,0.0,7,3.201,3.093,42.51,307.8,81.78,4.14,27.74,87.61,433.44,60.53,1.56,40.98,92.78,582.33,62.6,0.67,39.94,96.78,416.51,89.86,2.68,11.2,92.17,605.37,73.69,2.26,29.96,92.34,2037.65,No,327.3946213269156
6,31.021213514152528,10.440923965456534,41.889675825275226,0.9859415662220812,0.16864570565871603,17,50,6,0.0,4,1.904,1.777,48.74,185.5,83.35,5.17,27.6,73.58,590.09,69.68,2.06,10.93,97.88,653.44,56.69,2.86,10.91,99.34,741.76,65.98,2.11,24.97,84.38,454.91,68.92,3.05,18.6,88.79,2440.2,No,218.57202975998405
4,36.67222567055356,7.161376326400469,49.11078216328581,0.2349930205400379,0.7406999942573593,21,25,15,0.0,4,2.131,3.121,51.68,284.8,66.75,5.46,1.79,91.62,633.81,84.51,5.61,31.41,79.05,507.53,69.56,0.18,40.68,72.21,637.42,86.51,5.06,22.67,91.76,488.52,76.83,4.08,24.14,83.66,2267.28,No,882.0226659971224
13,36.89664894209555,9.179424468140429,46.33605327572528,0.6696990448287525,0.5402241056246994,17,83,0,0.0,4,3.541,3.376,44.64,146.4,99.41,2.94,17.6,99.87,698.95,72.82,2.51,-0.2,97.8,691.42,65.5,4.52,33.14,76.84,605.12,62.75,4.74,2.69,90.07,497.25,75.12,3.68,13.31,91.14,2492.74,No,653.5570453285629
4,37.04701634617898,8.856459813148787,42.54387792691443,0.8416317320471184,0.04217216414990955,21,15,56,0.0,8,1.757,3.052,40.28,262.4,61.61,0.18,37.38,79.79,630.41,97.38,3.39,14.86,78.05,725.27,84.1,3.99,16.31,95.35,642.63,64.16,3.6,16.51,70.2,677.86,76.81,2.79,21.26,80.85,2676.17,No,56.804116706558304
14,37.83973101072016,7.986137865495729,48.37252516577411,0.2336802844144765,0.9968908736796375,25,27,0,0.0,7,5.457,4.129,18.37,75.3,21.77,10.58,29.91,32.29,273.31,39.91,8.38,19.21,46.06,345.52,35.58,7.04,28.66,41.36,221.82,39.36,9.09,31.28,56.11,230.65,34.16,8.77,27.26,43.96,1071.3,Yes,1146.537829725681
16,36.81215493476487,7.134790946147754,43.62408781306827,0.1876806343209774,0.1744800900942716,21,53,50,0.0,4,5.789,6.022,19.53,50.7,11.31,6.42,20.15,47.19,277.33,34.2,8.35,17.37,59.04,136.42,39.44,9.08,29.77,65.36,345.39,31.4,9.07,20.31,66.79,171.72,29.09,8.23,21.9,59.6,930.86,Yes,192.62971025367617
4,33.76991176538327,7.23174467960823,43.35964814817662,0.0112110232472802,0.865260140857272,19,73,0,0.0,4,2.607,3.395,29.39,470.6,51.69,0.25,-2.27,73.1,557.56,89.41,1.71,32.29,93.22,715.6,57.47,0.81,1.1,80.78,558.53,73.08,1.54,26.1,80.15,512.28,67.91,1.08,14.3,81.81,2343.97,No,1031.5744144231278
1,34.78748945625173,7.48203270078349,45.24341942450772,0.4119624569415259,0.1807641035076604,25,48,0,0.0,14,3.016,1.922,55.02,472.4,88.75,5.64,10.11,95.83,558.33,58.2,4.01,29.21,78.61,385.31,59.99,2.4,3.38,75.82,521.77,98.09,4.59,10.99,98.55,617.12,76.26,4.16,13.42,87.2,2082.53,No,202.572006941477
13,35.27337460176013,6.2142587180537365,47.317301778331085,0.8994374623947164,0.767947290051191,24,30,0,0.0,4,5.951,5.41,17.61,69.5,32.7,10.78,29.7,50.51,183.07,15.33,7.57,23.38,49.96,192.64,21.53,6.04,24.92,34.28,275.48,10.96,9.51,33.83,28.72,176.87,20.13,8.48,27.96,40.87,828.06,Yes,1024.7314585702234
4,35.323098347319856,6.99653457420071,46.9492382468871,0.9029796490563488,0.011513770513319007,25,26,0,0.0,9,2.997,2.182,41.64,263.3,67.68,0.62,22.16,79.05,622.8,65.96,2.59,-2.38,99.78,565.35,51.21,3.25,38.52,93.18,637.84,56.97,3.95,33.31,87.17,709.78,60.46,2.6,22.9,89.8,2535.77,No,15.874575486352782
18,37.99465296791519,6.5175234846363574,43.183754088735846,0.1277431275090162,0.449015573366027,20,27,20,0.0,4,6.046,4.1,23.9,99.2,21.76,7.26,30.31,32.65,324.59,14.11,6.76,34.58,53.69,317.58,22.97,10.06,26.88,50.16,255.95,33.01,8.57,20.52,58.43,84.85,22.96,8.16,28.07,48.73,982.97,Yes,528.1574311797041
6,36.93100625906747,9.345875003177715,49.235556037197014,0.2043524805283949,0.8214829336960641,31,22,0,0.0,10,5.454,6.141,18.08,82.2,32.64,7.8,20.9,38.06,233.51,19.23,11.52,26.5,66.0,17.4,23.7,6.14,20.45,63.1,13.73,27.45,6.71,23.34,61.94,233.65,25.76,8.04,22.8,57.28,498.29,Yes,923.3310953058682
3,41.23203031870986,8.618462392388219,43.88802924460172,0.4080473309345336,0.9192797675581191,19,68,0,0.0,4,1.805,3.2,33.52,351.5,61.16,2.33,37.83,92.17,432.97,80.39,3.77,-0.47,83.97,472.75,73.36,4.66,2.91,73.7,475.99,97.61,4.49,-4.03,82.03,471.52,78.13,3.81,9.06,82.97,1853.23,No,1121.75462099134
13,41.61940693965401,8.785974098865461,41.72507755695641,0.7806245451637019,0.7801953330985577,19,73,0,0.0,4,6.21,5.359,15.4,92.0,29.57,11.21,32.14,60.79,23.03,19.88,11.25,32.98,42.9,165.02,17.01,11.81,19.26,29.55,247.77,19.71,11.63,15.22,20.29,189.33,21.54,11.48,24.9,38.38,625.15,Yes,1091.0425634477845
16,35.238948747841775,8.588831951541948,37.65989175616324,0.6118514835317286,0.8494733470397252,23,47,0,0.0,7,3.778,1.682,51.47,202.1,58.77,3.61,30.28,81.84,389.69,95.44,4.38,8.58,84.91,385.42,66.96,3.14,20.86,76.25,666.28,64.94,3.48,8.58,82.76,452.82,71.53,3.65,17.08,81.44,1894.21,No,983.5498434571739
5,23.490033354621893,8.166967623334163,49.915892404995105,0.5138497435202164,0.9017479484921945,25,49,0,0.0,14,1.599,3.771,30.62,378.9,93.66,1.86,36.52,79.96,672.85,53.49,3.93,28.86,84.74,632.66,96.16,4.4,43.06,83.46,573.11,63.19,5.91,-2.24,80.76,486.64,76.62,4.03,26.55,82.23,2365.26,No,1065.829619593565
4,38.7104973983818,9.460680332129137,45.06195038097004,0.5919318842226031,0.20423064271425453,27,20,0,0.0,6,4.012,5.273,20.56,82.5,30.18,11.5,27.56,62.02,55.61,44.21,10.05,18.4,29.49,347.44,11.29,8.78,21.27,53.25,314.86,24.42,8.56,34.64,59.2,336.45,27.52,9.72,25.47,50.99,1054.36,Yes,239.0636230044918
